star_id,cluster,star_id_base,subtipo_rrlyrae
OGLEIV_OGLE-LMC-RRLYR-05105,4,OGLE-LMC-RRLYR-05105,RRab
OGLEIV_OGLE-LMC-RRLYR-05106,1,OGLE-LMC-RRLYR-05106,RRab
OGLEIV_OGLE-LMC-RRLYR-05107,5,OGLE-LMC-RRLYR-05107,RRab
OGLEIV_OGLE-LMC-RRLYR-05108,5,OGLE-LMC-RRLYR-05108,RRab
OGLEIV_OGLE-LMC-RRLYR-05109,2,OGLE-LMC-RRLYR-05109,RRc
OGLEIV_OGLE-LMC-RRLYR-05110,1,OGLE-LMC-RRLYR-05110,RRab
OGLEIV_OGLE-LMC-RRLYR-05111,6,OGLE-LMC-RRLYR-05111,RRc
OGLEIV_OGLE-LMC-RRLYR-05112,2,OGLE-LMC-RRLYR-05112,RRc
OGLEIV_OGLE-LMC-RRLYR-05113,4,OGLE-LMC-RRLYR-05113,RRab
OGLEIV_OGLE-LMC-RRLYR-05114,1,OGLE-LMC-RRLYR-05114,RRab
OGLEIV_OGLE-LMC-RRLYR-05115,4,OGLE-LMC-RRLYR-05115,RRab
OGLEIV_OGLE-LMC-RRLYR-05116,4,OGLE-LMC-RRLYR-05116,RRab
OGLEIV_OGLE-LMC-RRLYR-05117,6,OGLE-LMC-RRLYR-05117,RRc
OGLEIV_OGLE-LMC-RRLYR-05118,2,OGLE-LMC-RRLYR-05118,RRc
OGLEIV_OGLE-LMC-RRLYR-05119,2,OGLE-LMC-RRLYR-05119,RRc
OGLEIV_OGLE-LMC-RRLYR-05120,2,OGLE-LMC-RRLYR-05120,RRc
OGLEIV_OGLE-LMC-RRLYR-05121,1,OGLE-LMC-RRLYR-05121,RRab
OGLEIV_OGLE-LMC-RRLYR-05122,1,OGLE-LMC-RRLYR-05122,RRab
OGLEIV_OGLE-LMC-RRLYR-05123,2,OGLE-LMC-RRLYR-05123,RRc
OGLEIV_OGLE-LMC-RRLYR-05124,1,OGLE-LMC-RRLYR-05124,RRab
OGLEIV_OGLE-LMC-RRLYR-05125,1,OGLE-LMC-RRLYR-05125,RRab
OGLEIV_OGLE-LMC-RRLYR-05126,4,OGLE-LMC-RRLYR-05126,RRab
OGLEIV_OGLE-LMC-RRLYR-05127,2,OGLE-LMC-RRLYR-05127,RRc
OGLEIV_OGLE-LMC-RRLYR-05129,1,OGLE-LMC-RRLYR-05129,RRab
OGLEIV_OGLE-LMC-RRLYR-05130,1,OGLE-LMC-RRLYR-05130,RRab
OGLEIV_OGLE-LMC-RRLYR-05131,2,OGLE-LMC-RRLYR-05131,RRc
OGLEIV_OGLE-LMC-RRLYR-05133,3,OGLE-LMC-RRLYR-05133,RRab
OGLEIV_OGLE-LMC-RRLYR-05134,1,OGLE-LMC-RRLYR-05134,RRab
OGLEIV_OGLE-LMC-RRLYR-05135,2,OGLE-LMC-RRLYR-05135,RRc
OGLEIV_OGLE-LMC-RRLYR-05136,5,OGLE-LMC-RRLYR-05136,RRab
OGLEIV_OGLE-LMC-RRLYR-05137,5,OGLE-LMC-RRLYR-05137,RRab
OGLEIV_OGLE-LMC-RRLYR-05138,1,OGLE-LMC-RRLYR-05138,RRab
OGLEIV_OGLE-LMC-RRLYR-05140,1,OGLE-LMC-RRLYR-05140,RRab
OGLEIV_OGLE-LMC-RRLYR-05141,5,OGLE-LMC-RRLYR-05141,RRc
OGLEIV_OGLE-LMC-RRLYR-05142,5,OGLE-LMC-RRLYR-05142,RRab
OGLEIV_OGLE-LMC-RRLYR-05143,2,OGLE-LMC-RRLYR-05143,RRd
OGLEIV_OGLE-LMC-RRLYR-05144,1,OGLE-LMC-RRLYR-05144,RRab
OGLEIV_OGLE-LMC-RRLYR-05145,2,OGLE-LMC-RRLYR-05145,RRc
OGLEIV_OGLE-LMC-RRLYR-05146,5,OGLE-LMC-RRLYR-05146,RRab
OGLEIV_OGLE-LMC-RRLYR-05147,5,OGLE-LMC-RRLYR-05147,RRab
OGLEIV_OGLE-LMC-RRLYR-05148,1,OGLE-LMC-RRLYR-05148,RRab
OGLEIV_OGLE-LMC-RRLYR-05149,1,OGLE-LMC-RRLYR-05149,RRab
OGLEIV_OGLE-LMC-RRLYR-05150,4,OGLE-LMC-RRLYR-05150,RRab
OGLEIV_OGLE-LMC-RRLYR-05151,4,OGLE-LMC-RRLYR-05151,RRab
OGLEIV_OGLE-LMC-RRLYR-05152,1,OGLE-LMC-RRLYR-05152,RRab
OGLEIV_OGLE-LMC-RRLYR-05153,4,OGLE-LMC-RRLYR-05153,RRab
OGLEIV_OGLE-LMC-RRLYR-05154,4,OGLE-LMC-RRLYR-05154,RRab
OGLEIV_OGLE-LMC-RRLYR-05155,5,OGLE-LMC-RRLYR-05155,RRab
OGLEIV_OGLE-LMC-RRLYR-05156,5,OGLE-LMC-RRLYR-05156,RRab
OGLEIV_OGLE-LMC-RRLYR-05157,5,OGLE-LMC-RRLYR-05157,RRab
OGLEIV_OGLE-LMC-RRLYR-05158,2,OGLE-LMC-RRLYR-05158,RRc
OGLEIV_OGLE-LMC-RRLYR-05159,1,OGLE-LMC-RRLYR-05159,RRab
OGLEIV_OGLE-LMC-RRLYR-05160,5,OGLE-LMC-RRLYR-05160,RRab
OGLEIV_OGLE-LMC-RRLYR-05161,1,OGLE-LMC-RRLYR-05161,RRab
OGLEIV_OGLE-LMC-RRLYR-05162,1,OGLE-LMC-RRLYR-05162,RRab
OGLEIV_OGLE-LMC-RRLYR-05163,4,OGLE-LMC-RRLYR-05163,RRab
OGLEIV_OGLE-LMC-RRLYR-05164,4,OGLE-LMC-RRLYR-05164,RRab
OGLEIV_OGLE-LMC-RRLYR-05165,3,OGLE-LMC-RRLYR-05165,RRab
OGLEIV_OGLE-LMC-RRLYR-05166,1,OGLE-LMC-RRLYR-05166,RRab
OGLEIV_OGLE-LMC-RRLYR-05167,3,OGLE-LMC-RRLYR-05167,RRab
OGLEIV_OGLE-LMC-RRLYR-05168,1,OGLE-LMC-RRLYR-05168,RRab
OGLEIV_OGLE-LMC-RRLYR-05169,3,OGLE-LMC-RRLYR-05169,RRd
OGLEIV_OGLE-LMC-RRLYR-05170,3,OGLE-LMC-RRLYR-05170,RRab
OGLEIV_OGLE-LMC-RRLYR-05171,1,OGLE-LMC-RRLYR-05171,RRab
OGLEIV_OGLE-LMC-RRLYR-05172,1,OGLE-LMC-RRLYR-05172,RRab
OGLEIV_OGLE-LMC-RRLYR-05173,1,OGLE-LMC-RRLYR-05173,RRab
OGLEIV_OGLE-LMC-RRLYR-05174,1,OGLE-LMC-RRLYR-05174,RRab
OGLEIV_OGLE-LMC-RRLYR-05175,3,OGLE-LMC-RRLYR-05175,RRab
OGLEIV_OGLE-LMC-RRLYR-05176,1,OGLE-LMC-RRLYR-05176,RRab
OGLEIV_OGLE-LMC-RRLYR-05177,3,OGLE-LMC-RRLYR-05177,RRab
OGLEIV_OGLE-LMC-RRLYR-05178,2,OGLE-LMC-RRLYR-05178,RRc
OGLEIV_OGLE-LMC-RRLYR-05179,2,OGLE-LMC-RRLYR-05179,RRc
OGLEIV_OGLE-LMC-RRLYR-05180,4,OGLE-LMC-RRLYR-05180,RRab
OGLEIV_OGLE-LMC-RRLYR-05181,5,OGLE-LMC-RRLYR-05181,RRab
OGLEIV_OGLE-LMC-RRLYR-05182,1,OGLE-LMC-RRLYR-05182,RRab
OGLEIV_OGLE-LMC-RRLYR-05183,2,OGLE-LMC-RRLYR-05183,RRc
OGLEIV_OGLE-LMC-RRLYR-05184,1,OGLE-LMC-RRLYR-05184,RRab
OGLEIV_OGLE-LMC-RRLYR-05185,4,OGLE-LMC-RRLYR-05185,RRab
OGLEIV_OGLE-LMC-RRLYR-05186,6,OGLE-LMC-RRLYR-05186,RRc
OGLEIV_OGLE-LMC-RRLYR-05187,3,OGLE-LMC-RRLYR-05187,RRab
OGLEIV_OGLE-LMC-RRLYR-05188,5,OGLE-LMC-RRLYR-05188,RRab
OGLEIV_OGLE-LMC-RRLYR-05189,1,OGLE-LMC-RRLYR-05189,RRab
OGLEIV_OGLE-LMC-RRLYR-05190,2,OGLE-LMC-RRLYR-05190,RRd
OGLEIV_OGLE-LMC-RRLYR-05191,5,OGLE-LMC-RRLYR-05191,RRab
OGLEIV_OGLE-LMC-RRLYR-05192,4,OGLE-LMC-RRLYR-05192,RRab
OGLEIV_OGLE-LMC-RRLYR-05193,5,OGLE-LMC-RRLYR-05193,RRab
OGLEIV_OGLE-LMC-RRLYR-05194,2,OGLE-LMC-RRLYR-05194,RRc
OGLEIV_OGLE-LMC-RRLYR-05196,1,OGLE-LMC-RRLYR-05196,RRab
OGLEIV_OGLE-LMC-RRLYR-05197,2,OGLE-LMC-RRLYR-05197,RRc
OGLEIV_OGLE-LMC-RRLYR-05198,6,OGLE-LMC-RRLYR-05198,RRc
OGLEIV_OGLE-LMC-RRLYR-05199,2,OGLE-LMC-RRLYR-05199,RRc
OGLEIV_OGLE-LMC-RRLYR-05200,5,OGLE-LMC-RRLYR-05200,RRab
OGLEIV_OGLE-LMC-RRLYR-05201,1,OGLE-LMC-RRLYR-05201,RRab
OGLEIV_OGLE-LMC-RRLYR-05202,4,OGLE-LMC-RRLYR-05202,RRab
OGLEIV_OGLE-LMC-RRLYR-05203,4,OGLE-LMC-RRLYR-05203,RRab
OGLEIV_OGLE-LMC-RRLYR-05204,1,OGLE-LMC-RRLYR-05204,RRab
OGLEIV_OGLE-LMC-RRLYR-05205,2,OGLE-LMC-RRLYR-05205,RRc
OGLEIV_OGLE-LMC-RRLYR-05207,2,OGLE-LMC-RRLYR-05207,RRd
OGLEIV_OGLE-LMC-RRLYR-05209,6,OGLE-LMC-RRLYR-05209,RRc
OGLEIV_OGLE-LMC-RRLYR-05210,2,OGLE-LMC-RRLYR-05210,RRc
OGLEIV_OGLE-LMC-RRLYR-05211,1,OGLE-LMC-RRLYR-05211,RRab
OGLEIV_OGLE-LMC-RRLYR-05212,1,OGLE-LMC-RRLYR-05212,RRab
OGLEIV_OGLE-LMC-RRLYR-05213,6,OGLE-LMC-RRLYR-05213,RRc
OGLEIV_OGLE-LMC-RRLYR-05214,5,OGLE-LMC-RRLYR-05214,RRc
OGLEIV_OGLE-LMC-RRLYR-05215,1,OGLE-LMC-RRLYR-05215,RRab
OGLEIV_OGLE-LMC-RRLYR-05216,1,OGLE-LMC-RRLYR-05216,RRab
OGLEIV_OGLE-LMC-RRLYR-05217,4,OGLE-LMC-RRLYR-05217,RRab
OGLEIV_OGLE-LMC-RRLYR-05218,1,OGLE-LMC-RRLYR-05218,RRab
OGLEIV_OGLE-LMC-RRLYR-05219,2,OGLE-LMC-RRLYR-05219,RRc
OGLEIV_OGLE-LMC-RRLYR-05220,3,OGLE-LMC-RRLYR-05220,RRab
OGLEIV_OGLE-LMC-RRLYR-05221,4,OGLE-LMC-RRLYR-05221,RRab
OGLEIV_OGLE-LMC-RRLYR-05222,1,OGLE-LMC-RRLYR-05222,RRab
OGLEIV_OGLE-LMC-RRLYR-05223,4,OGLE-LMC-RRLYR-05223,RRab
OGLEIV_OGLE-LMC-RRLYR-05224,5,OGLE-LMC-RRLYR-05224,RRab
OGLEIV_OGLE-LMC-RRLYR-05225,1,OGLE-LMC-RRLYR-05225,RRab
OGLEIV_OGLE-LMC-RRLYR-05226,2,OGLE-LMC-RRLYR-05226,RRc
OGLEIV_OGLE-LMC-RRLYR-05227,1,OGLE-LMC-RRLYR-05227,RRab
OGLEIV_OGLE-LMC-RRLYR-05228,2,OGLE-LMC-RRLYR-05228,RRab
OGLEIV_OGLE-LMC-RRLYR-05229,4,OGLE-LMC-RRLYR-05229,RRab
OGLEIV_OGLE-LMC-RRLYR-05230,5,OGLE-LMC-RRLYR-05230,RRab
OGLEIV_OGLE-LMC-RRLYR-05231,4,OGLE-LMC-RRLYR-05231,RRab
OGLEIV_OGLE-LMC-RRLYR-05232,4,OGLE-LMC-RRLYR-05232,RRab
OGLEIV_OGLE-LMC-RRLYR-05233,4,OGLE-LMC-RRLYR-05233,RRab
OGLEIV_OGLE-LMC-RRLYR-05236,1,OGLE-LMC-RRLYR-05236,RRab
OGLEIV_OGLE-LMC-RRLYR-05237,3,OGLE-LMC-RRLYR-05237,RRab
OGLEIV_OGLE-LMC-RRLYR-05238,3,OGLE-LMC-RRLYR-05238,RRd
OGLEIV_OGLE-LMC-RRLYR-05239,2,OGLE-LMC-RRLYR-05239,RRd
OGLEIV_OGLE-LMC-RRLYR-05240,5,OGLE-LMC-RRLYR-05240,RRab
OGLEIV_OGLE-LMC-RRLYR-05242,4,OGLE-LMC-RRLYR-05242,RRab
OGLEIV_OGLE-LMC-RRLYR-05243,2,OGLE-LMC-RRLYR-05243,RRc
OGLEIV_OGLE-LMC-RRLYR-05244,4,OGLE-LMC-RRLYR-05244,RRab
OGLEIV_OGLE-LMC-RRLYR-05245,1,OGLE-LMC-RRLYR-05245,RRab
OGLEIV_OGLE-LMC-RRLYR-05246,4,OGLE-LMC-RRLYR-05246,RRab
OGLEIV_OGLE-LMC-RRLYR-05247,3,OGLE-LMC-RRLYR-05247,RRab
OGLEIV_OGLE-LMC-RRLYR-05248,3,OGLE-LMC-RRLYR-05248,RRab
OGLEIV_OGLE-LMC-RRLYR-05249,4,OGLE-LMC-RRLYR-05249,RRab
OGLEIV_OGLE-LMC-RRLYR-05250,3,OGLE-LMC-RRLYR-05250,RRab
OGLEIV_OGLE-LMC-RRLYR-05252,1,OGLE-LMC-RRLYR-05252,RRab
OGLEIV_OGLE-LMC-RRLYR-05253,2,OGLE-LMC-RRLYR-05253,RRc
OGLEIV_OGLE-LMC-RRLYR-05254,1,OGLE-LMC-RRLYR-05254,RRab
OGLEIV_OGLE-LMC-RRLYR-05255,4,OGLE-LMC-RRLYR-05255,RRab
OGLEIV_OGLE-LMC-RRLYR-05256,6,OGLE-LMC-RRLYR-05256,RRc
OGLEIV_OGLE-LMC-RRLYR-05257,1,OGLE-LMC-RRLYR-05257,RRab
OGLEIV_OGLE-LMC-RRLYR-05258,1,OGLE-LMC-RRLYR-05258,RRab
OGLEIV_OGLE-LMC-RRLYR-05259,1,OGLE-LMC-RRLYR-05259,RRab
OGLEIV_OGLE-LMC-RRLYR-05260,1,OGLE-LMC-RRLYR-05260,RRab
OGLEIV_OGLE-LMC-RRLYR-05261,4,OGLE-LMC-RRLYR-05261,RRab
OGLEIV_OGLE-LMC-RRLYR-05262,6,OGLE-LMC-RRLYR-05262,RRc
OGLEIV_OGLE-LMC-RRLYR-05263,1,OGLE-LMC-RRLYR-05263,RRab
OGLEIV_OGLE-LMC-RRLYR-05264,1,OGLE-LMC-RRLYR-05264,RRab
OGLEIV_OGLE-LMC-RRLYR-05265,3,OGLE-LMC-RRLYR-05265,RRab
OGLEIV_OGLE-LMC-RRLYR-05266,2,OGLE-LMC-RRLYR-05266,RRab
OGLEIV_OGLE-LMC-RRLYR-05267,4,OGLE-LMC-RRLYR-05267,RRab
OGLEIV_OGLE-LMC-RRLYR-05268,1,OGLE-LMC-RRLYR-05268,RRab
OGLEIV_OGLE-LMC-RRLYR-05270,2,OGLE-LMC-RRLYR-05270,RRc
OGLEIV_OGLE-LMC-RRLYR-05271,2,OGLE-LMC-RRLYR-05271,RRc
OGLEIV_OGLE-LMC-RRLYR-05273,1,OGLE-LMC-RRLYR-05273,RRab
OGLEIV_OGLE-LMC-RRLYR-05274,1,OGLE-LMC-RRLYR-05274,RRab
OGLEIV_OGLE-LMC-RRLYR-05275,5,OGLE-LMC-RRLYR-05275,RRab
OGLEIV_OGLE-LMC-RRLYR-05276,4,OGLE-LMC-RRLYR-05276,RRab
OGLEIV_OGLE-LMC-RRLYR-05277,4,OGLE-LMC-RRLYR-05277,RRab
OGLEIV_OGLE-LMC-RRLYR-05280,5,OGLE-LMC-RRLYR-05280,RRab
OGLEIV_OGLE-LMC-RRLYR-05283,2,OGLE-LMC-RRLYR-05283,RRc
OGLEIV_OGLE-LMC-RRLYR-05285,5,OGLE-LMC-RRLYR-05285,RRab
OGLEIV_OGLE-LMC-RRLYR-05287,2,OGLE-LMC-RRLYR-05287,RRab
OGLEIV_OGLE-LMC-RRLYR-05288,1,OGLE-LMC-RRLYR-05288,RRab
OGLEIV_OGLE-LMC-RRLYR-05289,1,OGLE-LMC-RRLYR-05289,RRab
OGLEIV_OGLE-LMC-RRLYR-05290,5,OGLE-LMC-RRLYR-05290,RRab
OGLEIV_OGLE-LMC-RRLYR-05291,1,OGLE-LMC-RRLYR-05291,RRab
OGLEIV_OGLE-LMC-RRLYR-05293,6,OGLE-LMC-RRLYR-05293,RRc
OGLEIV_OGLE-LMC-RRLYR-05294,1,OGLE-LMC-RRLYR-05294,RRab
OGLEIV_OGLE-LMC-RRLYR-05295,1,OGLE-LMC-RRLYR-05295,RRab
OGLEIV_OGLE-LMC-RRLYR-05296,1,OGLE-LMC-RRLYR-05296,RRab
OGLEIV_OGLE-LMC-RRLYR-05297,6,OGLE-LMC-RRLYR-05297,RRc
OGLEIV_OGLE-LMC-RRLYR-05298,1,OGLE-LMC-RRLYR-05298,RRab
OGLEIV_OGLE-LMC-RRLYR-05299,1,OGLE-LMC-RRLYR-05299,RRab
OGLEIV_OGLE-LMC-RRLYR-05300,2,OGLE-LMC-RRLYR-05300,RRd
OGLEIV_OGLE-LMC-RRLYR-05302,1,OGLE-LMC-RRLYR-05302,RRab
OGLEIV_OGLE-LMC-RRLYR-05303,4,OGLE-LMC-RRLYR-05303,RRab
OGLEIV_OGLE-LMC-RRLYR-05304,1,OGLE-LMC-RRLYR-05304,RRab
OGLEIV_OGLE-LMC-RRLYR-05306,1,OGLE-LMC-RRLYR-05306,RRab
OGLEIV_OGLE-LMC-RRLYR-05307,5,OGLE-LMC-RRLYR-05307,RRab
OGLEIV_OGLE-LMC-RRLYR-05308,4,OGLE-LMC-RRLYR-05308,RRab
OGLEIV_OGLE-LMC-RRLYR-05309,1,OGLE-LMC-RRLYR-05309,RRab
OGLEIV_OGLE-LMC-RRLYR-05310,1,OGLE-LMC-RRLYR-05310,RRab
OGLEIV_OGLE-LMC-RRLYR-05311,2,OGLE-LMC-RRLYR-05311,RRc
OGLEIV_OGLE-LMC-RRLYR-05312,4,OGLE-LMC-RRLYR-05312,RRab
OGLEIV_OGLE-LMC-RRLYR-05313,4,OGLE-LMC-RRLYR-05313,RRab
OGLEIV_OGLE-LMC-RRLYR-05314,4,OGLE-LMC-RRLYR-05314,RRab
OGLEIV_OGLE-LMC-RRLYR-05315,2,OGLE-LMC-RRLYR-05315,RRc
OGLEIV_OGLE-LMC-RRLYR-05316,5,OGLE-LMC-RRLYR-05316,RRab
OGLEIV_OGLE-LMC-RRLYR-05317,4,OGLE-LMC-RRLYR-05317,RRab
OGLEIV_OGLE-LMC-RRLYR-05318,3,OGLE-LMC-RRLYR-05318,RRd
OGLEIV_OGLE-LMC-RRLYR-05319,1,OGLE-LMC-RRLYR-05319,RRab
OGLEIV_OGLE-LMC-RRLYR-05320,5,OGLE-LMC-RRLYR-05320,RRab
OGLEIV_OGLE-LMC-RRLYR-05321,2,OGLE-LMC-RRLYR-05321,RRc
OGLEIV_OGLE-LMC-RRLYR-05322,6,OGLE-LMC-RRLYR-05322,RRc
OGLEIV_OGLE-LMC-RRLYR-05323,1,OGLE-LMC-RRLYR-05323,RRab
OGLEIV_OGLE-LMC-RRLYR-05324,1,OGLE-LMC-RRLYR-05324,RRab
OGLEIV_OGLE-LMC-RRLYR-05325,4,OGLE-LMC-RRLYR-05325,RRab
OGLEIV_OGLE-LMC-RRLYR-05326,1,OGLE-LMC-RRLYR-05326,RRab
OGLEIV_OGLE-LMC-RRLYR-05328,2,OGLE-LMC-RRLYR-05328,RRab
OGLEIV_OGLE-LMC-RRLYR-05329,2,OGLE-LMC-RRLYR-05329,RRc
OGLEIV_OGLE-LMC-RRLYR-05330,5,OGLE-LMC-RRLYR-05330,RRc
OGLEIV_OGLE-LMC-RRLYR-05331,3,OGLE-LMC-RRLYR-05331,RRab
OGLEIV_OGLE-LMC-RRLYR-05332,2,OGLE-LMC-RRLYR-05332,RRc
OGLEIV_OGLE-LMC-RRLYR-05333,4,OGLE-LMC-RRLYR-05333,RRab
OGLEIV_OGLE-LMC-RRLYR-05334,5,OGLE-LMC-RRLYR-05334,RRab
OGLEIV_OGLE-LMC-RRLYR-05335,6,OGLE-LMC-RRLYR-05335,RRc
OGLEIV_OGLE-LMC-RRLYR-05336,1,OGLE-LMC-RRLYR-05336,RRab
OGLEIV_OGLE-LMC-RRLYR-05337,1,OGLE-LMC-RRLYR-05337,RRab
OGLEIV_OGLE-LMC-RRLYR-05338,4,OGLE-LMC-RRLYR-05338,RRab
OGLEIV_OGLE-LMC-RRLYR-05339,1,OGLE-LMC-RRLYR-05339,RRab
OGLEIV_OGLE-LMC-RRLYR-05340,1,OGLE-LMC-RRLYR-05340,RRab
OGLEIV_OGLE-LMC-RRLYR-05341,4,OGLE-LMC-RRLYR-05341,RRab
OGLEIV_OGLE-LMC-RRLYR-05342,1,OGLE-LMC-RRLYR-05342,RRab
OGLEIV_OGLE-LMC-RRLYR-05343,4,OGLE-LMC-RRLYR-05343,RRab
OGLEIV_OGLE-LMC-RRLYR-05344,2,OGLE-LMC-RRLYR-05344,RRc
OGLEIV_OGLE-LMC-RRLYR-05345,1,OGLE-LMC-RRLYR-05345,RRab
OGLEIV_OGLE-LMC-RRLYR-05346,1,OGLE-LMC-RRLYR-05346,RRab
OGLEIV_OGLE-LMC-RRLYR-05347,2,OGLE-LMC-RRLYR-05347,RRc
OGLEIV_OGLE-LMC-RRLYR-05348,6,OGLE-LMC-RRLYR-05348,RRc
OGLEIV_OGLE-LMC-RRLYR-05349,3,OGLE-LMC-RRLYR-05349,RRd
OGLEIV_OGLE-LMC-RRLYR-05351,3,OGLE-LMC-RRLYR-05351,RRab
OGLEIV_OGLE-LMC-RRLYR-05352,5,OGLE-LMC-RRLYR-05352,RRab
OGLEIV_OGLE-LMC-RRLYR-05353,4,OGLE-LMC-RRLYR-05353,RRab
OGLEIV_OGLE-LMC-RRLYR-05354,1,OGLE-LMC-RRLYR-05354,RRab
OGLEIV_OGLE-LMC-RRLYR-05355,6,OGLE-LMC-RRLYR-05355,RRc
OGLEIV_OGLE-LMC-RRLYR-05356,4,OGLE-LMC-RRLYR-05356,RRab
OGLEIV_OGLE-LMC-RRLYR-05357,5,OGLE-LMC-RRLYR-05357,RRab
OGLEIV_OGLE-LMC-RRLYR-05360,4,OGLE-LMC-RRLYR-05360,RRab
OGLEIV_OGLE-LMC-RRLYR-05361,6,OGLE-LMC-RRLYR-05361,RRc
OGLEIV_OGLE-LMC-RRLYR-05362,6,OGLE-LMC-RRLYR-05362,RRc
OGLEIV_OGLE-LMC-RRLYR-05363,1,OGLE-LMC-RRLYR-05363,RRab
OGLEIV_OGLE-LMC-RRLYR-05364,6,OGLE-LMC-RRLYR-05364,RRd
OGLEIV_OGLE-LMC-RRLYR-05365,1,OGLE-LMC-RRLYR-05365,RRab
OGLEIV_OGLE-LMC-RRLYR-05366,4,OGLE-LMC-RRLYR-05366,RRab
OGLEIV_OGLE-LMC-RRLYR-05367,4,OGLE-LMC-RRLYR-05367,RRab
OGLEIV_OGLE-LMC-RRLYR-05368,2,OGLE-LMC-RRLYR-05368,RRc
OGLEIV_OGLE-LMC-RRLYR-05369,4,OGLE-LMC-RRLYR-05369,RRab
OGLEIV_OGLE-LMC-RRLYR-05370,2,OGLE-LMC-RRLYR-05370,RRc
OGLEIV_OGLE-LMC-RRLYR-05371,1,OGLE-LMC-RRLYR-05371,RRab
OGLEIV_OGLE-LMC-RRLYR-05372,1,OGLE-LMC-RRLYR-05372,RRab
OGLEIV_OGLE-LMC-RRLYR-05373,6,OGLE-LMC-RRLYR-05373,RRc
OGLEIV_OGLE-LMC-RRLYR-05374,4,OGLE-LMC-RRLYR-05374,RRab
OGLEIV_OGLE-LMC-RRLYR-05375,3,OGLE-LMC-RRLYR-05375,RRab
OGLEIV_OGLE-LMC-RRLYR-05376,4,OGLE-LMC-RRLYR-05376,RRab
OGLEIV_OGLE-LMC-RRLYR-05377,3,OGLE-LMC-RRLYR-05377,RRc
OGLEIV_OGLE-LMC-RRLYR-05378,2,OGLE-LMC-RRLYR-05378,RRc
OGLEIV_OGLE-LMC-RRLYR-05379,6,OGLE-LMC-RRLYR-05379,RRc
OGLEIV_OGLE-LMC-RRLYR-05380,2,OGLE-LMC-RRLYR-05380,RRc
OGLEIV_OGLE-LMC-RRLYR-05381,5,OGLE-LMC-RRLYR-05381,RRab
OGLEIV_OGLE-LMC-RRLYR-05382,4,OGLE-LMC-RRLYR-05382,RRab
OGLEIV_OGLE-LMC-RRLYR-05383,5,OGLE-LMC-RRLYR-05383,RRab
OGLEIV_OGLE-LMC-RRLYR-05384,1,OGLE-LMC-RRLYR-05384,RRab
OGLEIV_OGLE-LMC-RRLYR-05385,2,OGLE-LMC-RRLYR-05385,RRc
OGLEIV_OGLE-LMC-RRLYR-05386,4,OGLE-LMC-RRLYR-05386,RRab
OGLEIV_OGLE-LMC-RRLYR-05387,5,OGLE-LMC-RRLYR-05387,RRab
OGLEIV_OGLE-LMC-RRLYR-05388,1,OGLE-LMC-RRLYR-05388,RRab
OGLEIV_OGLE-LMC-RRLYR-05389,4,OGLE-LMC-RRLYR-05389,RRab
OGLEIV_OGLE-LMC-RRLYR-05390,3,OGLE-LMC-RRLYR-05390,RRab
OGLEIV_OGLE-LMC-RRLYR-05391,5,OGLE-LMC-RRLYR-05391,RRab
OGLEIV_OGLE-LMC-RRLYR-05392,5,OGLE-LMC-RRLYR-05392,RRab
OGLEIV_OGLE-LMC-RRLYR-05393,6,OGLE-LMC-RRLYR-05393,RRc
OGLEIV_OGLE-LMC-RRLYR-05394,1,OGLE-LMC-RRLYR-05394,RRab
OGLEIV_OGLE-LMC-RRLYR-05395,4,OGLE-LMC-RRLYR-05395,RRab
OGLEIV_OGLE-LMC-RRLYR-05396,5,OGLE-LMC-RRLYR-05396,RRab
OGLEIV_OGLE-LMC-RRLYR-05397,4,OGLE-LMC-RRLYR-05397,RRab
OGLEIV_OGLE-LMC-RRLYR-05398,1,OGLE-LMC-RRLYR-05398,RRab
OGLEIV_OGLE-LMC-RRLYR-05399,1,OGLE-LMC-RRLYR-05399,RRab
OGLEIV_OGLE-LMC-RRLYR-05400,6,OGLE-LMC-RRLYR-05400,RRc
OGLEIV_OGLE-LMC-RRLYR-05401,5,OGLE-LMC-RRLYR-05401,RRd
OGLEIV_OGLE-LMC-RRLYR-05402,1,OGLE-LMC-RRLYR-05402,RRab
OGLEIV_OGLE-LMC-RRLYR-05403,6,OGLE-LMC-RRLYR-05403,RRc
OGLEIV_OGLE-LMC-RRLYR-05404,2,OGLE-LMC-RRLYR-05404,RRab
OGLEIV_OGLE-LMC-RRLYR-05405,1,OGLE-LMC-RRLYR-05405,RRab
OGLEIV_OGLE-LMC-RRLYR-05406,1,OGLE-LMC-RRLYR-05406,RRab
OGLEIV_OGLE-LMC-RRLYR-05407,5,OGLE-LMC-RRLYR-05407,RRab
OGLEIV_OGLE-LMC-RRLYR-05408,6,OGLE-LMC-RRLYR-05408,RRc
OGLEIV_OGLE-LMC-RRLYR-05409,1,OGLE-LMC-RRLYR-05409,RRab
OGLEIV_OGLE-LMC-RRLYR-05411,3,OGLE-LMC-RRLYR-05411,RRab
OGLEIV_OGLE-LMC-RRLYR-05412,4,OGLE-LMC-RRLYR-05412,RRab
OGLEIV_OGLE-LMC-RRLYR-05413,1,OGLE-LMC-RRLYR-05413,RRab
OGLEIV_OGLE-LMC-RRLYR-05414,5,OGLE-LMC-RRLYR-05414,RRab
OGLEIV_OGLE-LMC-RRLYR-05415,4,OGLE-LMC-RRLYR-05415,RRab
